Date,Open,High,Low,Close,Adj Close,Volume,Hit
12/15/2014,308.869995,310.859985,293.029999,299.899994,299.899994,31223600,78
12/22/2014,301.940002,310.779999,301.940002,309.089996,309.089996,11125100,70
12/29/2014,307.850006,314.75,306.579987,308.519989,308.519989,9933200,65
1/5/2015,307.01001,308.380005,292.380005,296.929993,296.929993,14611400,56
1/12/2015,297.559998,301.5,285.25,290.73999,290.73999,20988400,54
1/19/2015,292.589996,316.929993,286.390015,312.390015,312.390015,22957300,55
1/26/2015,311.820007,359.5,299.329987,354.529999,354.529999,41666500,52
2/2/2015,350.049988,378.799988,350.01001,374.279999,374.279999,31724800,50
2/9/2015,371,383,367.200012,381.829987,381.829987,14064500,51
2/16/2015,377.720001,383.700012,372.670013,383.660004,383.660004,12408500,50
2/23/2015,383.440002,389.369995,376.160004,380.160004,380.160004,12491700,50
3/2/2015,380.850006,388.420013,378.880005,380.089996,380.089996,11658900,50
3/9/2015,378.399994,379.329987,366.26001,370.579987,370.579987,13307800,50
3/16/2015,370.380005,379.369995,366.700012,378.48999,378.48999,12708200,49
3/23/2015,378.070007,381.769989,365.649994,370.559998,370.559998,13426800,49
3/30/2015,371.869995,377.700012,368.339996,372.25,372.25,8653400,51
4/6/2015,370.100006,387.119995,369.359985,382.649994,382.649994,12607800,48
4/13/2015,383.529999,387.809998,374.399994,375.559998,375.559998,12296600,49
4/20/2015,378.549988,452.649994,377,445.100006,445.100006,38276500,49
4/27/2015,443.859985,446.98999,416,422.869995,422.869995,20406800,47
5/4/2015,424.799988,435.200012,414.549988,433.690002,433.690002,13354200,50
5/11/2015,432.51001,439,424.299988,426,426,12466600,50
5/18/2015,426,436.899994,418.359985,427.630005,427.630005,13071100,50
5/25/2015,426.200012,432.5,422,429.230011,429.230011,9396300,51
6/1/2015,430.399994,438.390015,426.200012,426.950012,426.950012,11068800,52
6/8/2015,425.619995,438.890015,419.140015,429.920013,429.920013,11604800,52
6/15/2015,427.660004,444.98999,422.640015,434.920013,434.920013,14406800,53
6/22/2015,437,447.040009,433.690002,438.100006,438.100006,12551400,55
6/29/2015,434.980011,440,429,437.709991,437.709991,8680600,54
7/6/2015,435.230011,444.720001,425.570007,443.51001,443.51001,12412900,57
7/13/2015,448.290009,485.420013,447.540009,483.01001,483.01001,20708200,75
7/20/2015,492.570007,580.570007,475.700012,529.419983,529.419983,42333000,57
7/27/2015,527.75,544.950012,523.119995,536.150024,536.150024,23285400,58
8/3/2015,537.450012,542.73999,518.210022,522.619995,522.619995,16627900,58
8/10/2015,528.52002,534.659973,513.059998,531.52002,531.52002,14114500,59
8/17/2015,531.289978,539.48999,494.470001,494.470001,494.470001,18091500,61
8/24/2015,463.579987,522.690002,451,518.01001,518.01001,30996700,61
8/31/2015,516.440002,519.409973,493.429993,499,499,16396800,58
9/7/2015,508.690002,529.950012,508.51001,529.440002,529.440002,13953300,55
9/14/2015,529.440002,546.969971,517.200012,540.26001,540.26001,18523700,53
9/21/2015,544.330017,549.780029,521.400024,524.25,524.25,16894600,55
9/28/2015,520.02002,532.599976,490.5,532.539978,532.539978,22248700,57
10/5/2015,536.98999,551.5,519.890015,539.799988,539.799988,19920100,55
10/12/2015,539.960022,570.940002,539.679993,570.76001,570.76001,18549000,56
10/19/2015,570.76001,619.450012,552.52002,599.030029,599.030029,30519000,56
10/26/2015,602.299988,630.719971,596.289978,625.900024,625.900024,19716000,55
11/2/2015,627.130005,662.26001,620.409973,659.369995,659.369995,19711200,57
11/9/2015,658.650024,675.960022,640.450012,642.349976,642.349976,23471400,60
11/16/2015,640.919983,672.859985,622.289978,668.450012,668.450012,24827200,62
11/23/2015,671.5,682.77002,661.210022,673.26001,673.26001,13593200,87
11/30/2015,675.900024,684.820007,661.400024,672.640015,672.640015,24317400,90
12/7/2015,674.73999,679.98999,639.619995,640.150024,640.150024,21457500,81
12/14/2015,641.75,682.5,635.27002,664.140015,664.140015,23570500,84
12/21/2015,668.5,669.900024,656.630005,662.789978,662.789978,9730800,79
12/28/2015,665.559998,696.440002,665.5,675.890015,675.890015,16779400,70
1/4/2016,656.289978,657.719971,605.210022,607.049988,607.049988,33054100,55
1/11/2016,612.47998,625.98999,565.299988,570.179993,570.179993,32271000,51
1/18/2016,577.090027,600.099976,547.179993,596.380005,596.380005,22845900,52
1/25/2016,597.98999,638.059998,570,587,587,41985000,49
2/1/2016,578.150024,581.799988,499.190002,502.130005,502.130005,38601300,49
2/8/2016,486.470001,516.75,474,507.079987,507.079987,36439800,49
2/15/2016,519.47998,541.200012,511.660004,534.900024,534.900024,19652200,48
2/22/2016,542.200012,562.5,533.150024,555.22998,555.22998,25236600,49
2/29/2016,554,585,552.51001,575.140015,575.140015,19919300,47
3/7/2016,573.539978,573.630005,547.900024,569.609985,569.609985,21719800,47
3/14/2016,567,581.52002,546.090027,552.080017,552.080017,24093700,46
3/21/2016,548.909973,583.549988,538.580017,582.950012,582.950012,18325500,47
3/28/2016,584.400024,603.23999,575.559998,598.5,598.5,16778300,47
4/4/2016,599,602.390015,585.25,594.599976,594.599976,13394100,48
4/11/2016,596.140015,626.77002,592.309998,625.890015,625.890015,15930900,48
4/18/2016,625.349976,638.01001,611.559998,620.5,620.5,18681900,46
4/25/2016,616.609985,669.97998,599.200012,659.590027,659.590027,27456400,47
5/2/2016,663.919983,685.5,656,673.950012,673.950012,25325800,49
5/9/2016,673.950012,722.450012,671.409973,709.919983,709.919983,27219000,48
5/16/2016,710.130005,714.469971,688.76001,702.799988,702.799988,20779300,49
5/23/2016,704.25,716.599976,696.419983,712.23999,712.23999,13566700,49
5/30/2016,712.330017,728.280029,711.320007,725.539978,725.539978,13269400,49
6/6/2016,726.5,731.5,714.210022,717.909973,717.909973,13256700,49
6/13/2016,714.01001,722.559998,699.179993,706.390015,706.390015,17564300,50
6/20/2016,713.5,722.119995,692.200012,698.960022,698.960022,18532700,51
6/27/2016,692.01001,728,682.119995,725.679993,725.679993,18450600,51
7/4/2016,722.799988,746.099976,719.609985,745.809998,745.809998,12735500,51
7/11/2016,750,757.340027,734.049988,735.440002,735.440002,18473200,62
7/18/2016,735.48999,751.280029,728.719971,744.859985,744.859985,11980500,51
7/25/2016,746.549988,766,732.75,758.809998,758.809998,22435500,52
8/1/2016,759.869995,770.5,750.349976,765.97998,765.97998,16643400,52
8/8/2016,766.809998,773.75,761.02002,772.559998,772.559998,9046300,51
8/15/2016,771.900024,772.039978,756.890015,757.309998,757.309998,9416200,52
8/22/2016,757.5,770,752.099976,769,769,9347300,56
8/29/2016,768.719971,776,764,772.440002,772.440002,9502800,54
9/5/2016,774.039978,790.789978,760.109985,760.140015,760.140015,12428100,52
9/12/2016,757.349976,780.460022,756,778.52002,778.52002,17298100,51
9/19/2016,779.969971,807.75,771,805.75,805.75,13380700,49
9/26/2016,801.799988,839.950012,797.150024,837.309998,837.309998,20245900,49
10/3/2016,836,847.210022,830.26001,839.429993,839.429993,14299000,48
10/10/2016,843.25,845.200012,821.210022,822.960022,822.960022,13877800,50
10/17/2016,821.5,823.26001,803.099976,818.98999,818.98999,13878000,52
10/24/2016,824.950012,843.090027,774.609985,776.320007,776.320007,29554900,50
10/31/2016,781.030029,800.840027,753.22998,755.049988,755.049988,24739800,50
11/7/2016,771.640015,791.73999,717.700012,739.01001,739.01001,37290400,48
11/14/2016,745.51001,767.73999,710.099976,760.159973,760.159973,25703900,58
11/21/2016,766,792.400024,765.109985,780.369995,780.369995,15285500,79
11/28/2016,776.98999,777,736.700012,740.340027,740.340027,20564300,80
12/5/2016,745,773.789978,742,768.659973,768.659973,17454800,74
12/12/2016,766.400024,782.460022,754,757.77002,757.77002,22334600,81
12/19/2016,758.890015,774.390015,756.159973,760.590027,760.590027,12381900,77
12/26/2016,763.400024,780,748.280029,749.869995,749.869995,13232600,72
1/2/2017,757.919983,799.440002,747.700012,795.98999,795.98999,17847900,61
1/9/2017,798,821.650024,789.51001,817.140015,817.140015,17657100,59
1/16/2017,815.700012,816.02002,803.440002,808.330017,808.330017,11930600,56
1/23/2017,806.799988,843.840027,805.080017,835.77002,835.77002,16276800,54
1/30/2017,833,842.48999,804,810.200012,810.200012,28954000,53
2/6/2017,809.799988,828,803,827.460022,827.460022,15135900,51
2/13/2017,831.619995,847.27002,828.549988,845.070007,845.070007,15756400,50
2/20/2017,848.840027,860.859985,837.75,845.23999,845.23999,13274700,53
2/27/2017,842.380005,854.830017,839.669983,849.880005,849.880005,12340600,54
3/6/2017,845.22998,857.349976,841.119995,852.460022,852.460022,11629100,53
3/13/2017,851.77002,855.690002,847.109985,852.309998,852.309998,11829200,52
3/20/2017,851.51001,862.799988,839.049988,845.609985,845.609985,13415600,53
3/27/2017,838.070007,890.349976,833.5,886.539978,886.539978,17003500,53
4/3/2017,888,923.719971,885.419983,894.880005,894.880005,25970400,52
4/10/2017,899.630005,911.23999,884.48999,884.669983,884.669983,11827700,52
4/17/2017,887.5,910.5,887.5,898.530029,898.530029,13959000,53
4/24/2017,908.679993,949.590027,903,924.98999,924.98999,21753700,56
5/1/2017,927.799988,954.400024,927.799988,934.150024,934.150024,18182800,58
5/8/2017,940.950012,962.789978,939.210022,961.349976,961.349976,14594300,58
5/15/2017,958.72998,970.059998,944.119995,959.840027,959.840027,20453700,56
5/22/2017,964,999,962.900024,995.780029,995.780029,15795000,55
5/29/2017,996.51001,1008.47998,982.159973,1006.72998,1006.72998,13383300,56
6/5/2017,1007.22998,1016.5,927,978.309998,978.309998,19290300,59
6/12/2017,967,999.75,945,987.710022,987.710022,34848700,59
6/19/2017,1017,1017,989.900024,1003.73999,1003.73999,17175200,59
6/26/2017,1008.5,1009.799988,965.25,968,968,18599500,59
7/3/2017,972.789978,980.109985,951,978.76001,978.76001,12465100,60
7/10/2017,985,1008.549988,983.5,1001.809998,1001.809998,15120900,75
7/17/2017,1004.690002,1034.969971,1003.809998,1025.670044,1025.670044,16516300,60
7/24/2017,1028.339966,1083.310059,1001,1020.039978,1020.039978,27358000,61
7/31/2017,1019.049988,1019.049988,981.72998,987.580017,987.580017,21980800,64
8/7/2017,990.650024,996.280029,951.380005,967.98999,967.98999,18301200,62
8/14/2017,978.409973,991.73999,954.650024,958.469971,958.469971,15521400,63
8/21/2017,957.570007,967.929993,941.140015,945.26001,945.26001,17103300,61
8/28/2017,946.539978,984.5,936.330017,978.25,978.25,14243000,61
9/4/2017,975.400024,980.590027,960.369995,965.900024,965.900024,10185200,58
9/11/2017,974.460022,1000,974.219971,986.789978,986.789978,15716000,58
9/18/2017,990.400024,992.789978,954.419983,955.099976,955.099976,13950600,59
9/25/2017,949.309998,964.830017,931.75,961.349976,961.349976,16904100,59
10/2/2017,964,995.75,950.369995,989.580017,989.580017,14648200,59
10/9/2017,993.23999,1008.440002,980.099976,1002.940002,1002.940002,14859400,60
10/16/2017,1008.440002,1022.309998,980.23999,982.909973,982.909973,12301600,61
10/23/2017,986.72998,1105.579956,962.5,1100.949951,1100.949951,31434800,64
10/30/2017,1095.01001,1122.790039,1086.869995,1111.599976,1111.599976,21282000,59
11/6/2017,1109.150024,1135.540039,1108.77002,1125.349976,1125.349976,14564200,64
11/13/2017,1123,1139.900024,1121.630005,1129.880005,1129.880005,14612200,69
11/20/2017,1129.77002,1186.839966,1122.550049,1186,1186,11726600,88
11/27/2017,1202.660034,1213.410034,1145.189941,1162.349976,1162.349976,29177200,92
12/4/2017,1173.849976,1175.199951,1124.73999,1162,1162,18426700,83
12/11/2017,1164.599976,1182.75,1157,1179.140015,1179.140015,15209100,89
12/18/2017,1187.369995,1194.780029,1167.640015,1168.359985,1168.359985,11614800,88
12/25/2017,1168.359985,1190.099976,1160.550049,1169.469971,1169.469971,8402500,81
1/1/2018,1172,1229.140015,1170.51001,1229.140015,1229.140015,12370100,69
1/8/2018,1236,1305.76001,1232.030029,1305.199951,1305.199951,19195500,66
1/15/2018,1323,1339.939941,1280.880005,1294.579956,1294.579956,21047500,66
1/22/2018,1297.170044,1402.530029,1296.660034,1402.050049,1402.050049,25727200,62
1/29/2018,1409.180054,1498,1385.140015,1429.949951,1429.949951,38238000,62
2/5/2018,1402.619995,1460.98999,1265.930054,1339.599976,1339.599976,52444600,61
2/12/2018,1364.670044,1468.939941,1344.01001,1448.689941,1448.689941,28741300,57
2/19/2018,1446.48999,1503.48999,1446.48999,1500,1500,22079800,59
2/26/2018,1509.199951,1528.699951,1455.01001,1500.25,1500.25,27701600,62
3/5/2018,1494.23999,1578.939941,1481,1578.890015,1578.890015,22366600,61
3/12/2018,1592.599976,1617.540039,1567.5,1571.680054,1571.680054,25460200,60
3/19/2018,1554.530029,1590,1495.359985,1495.560059,1495.560059,30239800,60
3/26/2018,1530,1575.969971,1365.199951,1447.339966,1447.339966,38910700,61
4/2/2018,1417.619995,1459.560059,1352.880005,1405.22998,1405.22998,39972900,60
4/9/2018,1425.030029,1459.780029,1402.569946,1430.790039,1430.790039,18865100,57
4/16/2018,1445,1568.52002,1427.47998,1527.48999,1527.48999,25215800,57
4/23/2018,1546.689941,1638.099976,1415.02002,1572.619995,1572.619995,40401700,58
4/30/2018,1582.5,1596,1546.02002,1580.949951,1580.949951,22092000,57
5/7/2018,1589.339966,1615.599976,1582.51001,1602.910034,1602.910034,15588500,58
5/14/2018,1604,1611.180054,1565.219971,1574.369995,1574.369995,14947800,57
5/21/2018,1585,1614.119995,1566.339966,1610.150024,1610.150024,14414800,57
5/28/2018,1600.709961,1646.72998,1600.150024,1641.540039,1641.540039,13193700,59
6/4/2018,1648.900024,1714.5,1645.48999,1683.98999,1683.98999,20144100,59
6/11/2018,1681.51001,1724.800049,1680.589966,1715.969971,1715.969971,15874200,60
6/18/2018,1706.26001,1763.099976,1700.390015,1715.670044,1715.670044,20746600,57
6/25/2018,1702.51001,1723.410034,1646.310059,1699.800049,1699.800049,25843200,61
7/2/2018,1682.699951,1725,1678.060059,1710.630005,1710.630005,10996400,60
7/9/2018,1724.050049,1815.300049,1716.22998,1813.030029,1813.030029,18140600,64
7/16/2018,1821.949951,1858.880005,1797.380005,1813.699951,1813.699951,24572300,86
7/23/2018,1812.209961,1880.050049,1769.98999,1817.27002,1817.27002,31510800,62
7/30/2018,1827.329956,1841,1739.319946,1823.290039,1823.290039,24269300,62
8/6/2018,1825.810059,1914.569946,1818.920044,1886.300049,1886.300049,19222100,64
8/13/2018,1898.5,1925,1855.550049,1882.219971,1882.219971,25260800,62
8/20/2018,1890.569946,1919.5,1866.060059,1905.390015,1905.390015,15412000,62
8/27/2018,1915,2025.569946,1909.280029,2012.709961,2012.709961,24683200,61
9/3/2018,2026.5,2050.5,1935.209961,1952.069946,1952.069946,26323000,61
9/10/2018,1971,2008.76001,1917,1970.189941,1970.189941,21255900,58
9/17/2018,1954.72998,1958.199951,1887.410034,1915.01001,1915.01001,25386500,58
9/24/2018,1903.790039,2026.52002,1865,2003,2003,21480100,57
10/1/2018,2021.98999,2033.189941,1862.829956,1889.650024,1889.650024,28193600,60
10/8/2018,1874,1902,1685.099976,1788.609985,1788.609985,46535500,61
10/15/2018,1795,1845,1734.22998,1764.030029,1764.030029,29373500,60
10/22/2018,1784,1809.5,1603,1642.810059,1642.810059,43401800,60
10/29/2018,1660,1697.439941,1476.359985,1665.530029,1665.530029,50807400,58
11/5/2018,1657.569946,1784,1596.359985,1712.430054,1712.430054,30511400,60
11/12/2018,1698.23999,1708.550049,1546.51001,1593.410034,1593.410034,33719800,69
11/19/2018,1577.01001,1581.189941,1420,1502.060059,1502.060059,27093200,83
11/26/2018,1539,1696,1524.219971,1690.170044,1690.170044,32863200,100
