Date,Open,High,Low,Close,Adj Close,Volume,Hit
2/2/2015,203.970001,225.479996,203.300003,217.360001,217.360001,19023600,12
2/9/2015,215.380005,220.5,193.279999,203.770004,203.770004,40472600,15
2/16/2015,205.699997,217.600006,201.5,217.110001,217.110001,17824600,15
2/23/2015,215.660004,218.199997,201.699997,203.339996,203.339996,29349200,13
3/2/2015,202.699997,206.190002,192.149994,193.880005,193.880005,28155800,11
3/9/2015,194.389999,196.179993,187.320007,188.679993,188.679993,26826100,12
3/16/2015,192,204.589996,189.800003,198.080002,198.080002,28013000,16
3/23/2015,198.5,203.789993,181.399994,185,185,24656100,12
3/30/2015,185.850006,193.759995,181.800003,191,191,23912500,15
4/6/2015,198,211.649994,197.5,210.899994,210.899994,30974700,16
4/13/2015,210.440002,213,203.5,206.789993,206.789993,12856600,13
4/20/2015,206.779999,221.880005,203.850006,218.429993,218.429993,20689200,14
4/27/2015,222.559998,238.75,220.410004,226.029999,226.029999,30887700,25
5/4/2015,228.179993,239.5,220.25,236.610001,236.610001,29626500,26
5/11/2015,236.289993,249.399994,235.309998,248.839996,248.839996,24899400,18
5/18/2015,247,251,241.369995,247.729996,247.729996,14971500,15
5/25/2015,247.679993,252.869995,245.050003,250.800003,250.800003,14335900,15
6/1/2015,251.410004,251.600006,245.679993,249.139999,249.139999,11888000,14
6/8/2015,250.850006,258.75,248.5,250.690002,250.690002,14533200,15
6/15/2015,249.699997,264.359985,246.009995,262.51001,262.51001,14929500,16
6/22/2015,262.149994,271.410004,255.690002,267.089996,267.089996,17531800,16
6/29/2015,261.950012,282.450012,260.700012,280.019989,280.019989,15830900,15
7/6/2015,278.880005,281.690002,254.309998,259.149994,259.149994,22393100,15
7/13/2015,262.25,275.540009,256.049988,274.660004,274.660004,13509600,17
7/20/2015,275,286.649994,260.859985,265.410004,265.410004,19255900,19
7/27/2015,262.429993,269.359985,250.789993,266.149994,266.149994,15637300,16
8/3/2015,266.290009,271,236.119995,242.509995,242.509995,30817500,19
8/10/2015,238.149994,247.929993,232.740005,243.149994,243.149994,21208100,17
8/17/2015,255.559998,260.950012,230.509995,230.770004,230.770004,26472000,16
8/24/2015,202.789993,251.449997,195,248.479996,248.479996,32041600,19
8/31/2015,245.619995,254.949997,236.970001,241.929993,241.929993,22648800,22
9/7/2015,245.050003,254.25,244.050003,250.240005,250.240005,11582700,16
9/14/2015,251.100006,265.5,249.5,260.619995,260.619995,17562900,16
9/21/2015,263.980011,271.570007,255.800003,256.910004,256.910004,19607000,16
9/28/2015,257.350006,259.790009,234.929993,247.570007,247.570007,22524600,30
10/5/2015,248.839996,249.839996,218.360001,220.690002,220.690002,28020700,18
10/12/2015,222.990005,230.479996,211.130005,227.009995,227.009995,19290900,19
10/19/2015,226.5,231.149994,202,209.089996,209.089996,28583400,19
10/26/2015,211.380005,217.100006,203.889999,206.929993,206.929993,15860700,16
11/2/2015,208.919998,234.580002,207.220001,232.360001,232.360001,31909200,15
11/9/2015,232.990005,232.990005,206.520004,207.190002,207.190002,18161900,12
11/16/2015,206.089996,226.190002,205.800003,220.009995,220.009995,14791100,13
11/23/2015,217.350006,232.25,214.679993,231.610001,231.610001,10946700,15
11/30/2015,231.789993,238.600006,227.660004,230.380005,230.380005,14888500,13
12/7/2015,227.699997,235.630005,216.639999,217.020004,217.020004,14225300,13
12/14/2015,217.509995,237.759995,214.869995,230.460007,230.460007,16488600,12
12/21/2015,231.690002,236.550003,228.130005,230.570007,230.570007,6177200,14
12/28/2015,231.490005,243.630005,225.539993,240.009995,240.009995,10719400,14
1/4/2016,230.720001,231.380005,210.770004,211,211,20975400,15
1/11/2016,214.009995,214.449997,193.380005,204.990005,204.990005,23377300,15
1/18/2016,208.710007,210.470001,191.25,202.550003,202.550003,16167600,13
1/25/2016,200.059998,203.570007,182.410004,191.199997,191.199997,18707800,16
2/1/2016,188.759995,199.520004,157.740005,162.600006,162.600006,32804100,17
2/8/2016,157.100006,163.259995,141.050003,151.039993,151.039993,49782800,22
2/15/2016,158.699997,172.949997,154.110001,166.580002,166.580002,18266000,17
2/22/2016,170.119995,192,167.839996,190.339996,190.339996,28225700,15
2/29/2016,192.399994,204.029999,181.5,201.039993,201.039993,27383200,15
3/7/2016,197.679993,213.289993,197.399994,207.5,207.5,21243000,15
3/14/2016,212.649994,234.479996,210.639999,232.740005,232.740005,19257600,16
3/21/2016,235.339996,239.880005,215,227.75,227.75,19533500,19
3/28/2016,231.610001,247.899994,225,237.589996,237.589996,35974000,100
4/4/2016,249.119995,269.339996,240,250.070007,250.070007,51324000,53
4/11/2016,251,258.98999,243.630005,254.509995,254.509995,27710500,28
4/18/2016,252.229996,258.309998,241.25,253.75,253.75,22382800,22
4/25/2016,253.009995,257.380005,237.809998,240.759995,240.759995,18032700,19
5/2/2016,241.5,243.190002,208.110001,214.929993,214.929993,33348600,21
5/9/2016,215.720001,216.149994,203.660004,207.610001,207.610001,20476800,21
5/16/2016,208.149994,220.550003,204.020004,220.279999,220.279999,27283900,19
5/23/2016,219.869995,225.929993,215.179993,223.039993,223.039993,18948100,20
5/30/2016,223.039993,224.75,216.889999,218.990005,218.990005,10010100,18
6/6/2016,218,240.850006,215.449997,218.789993,218.789993,24953800,19
6/13/2016,219.5,225.770004,212.529999,215.470001,215.470001,16234600,17
6/20/2016,219.5,223.75,189.729996,193.149994,193.149994,48984100,22
6/27/2016,190.860001,218.240005,187.869995,216.5,216.5,29655800,25
7/4/2016,209.729996,219.809998,208,216.779999,216.779999,17769700,20
7/11/2016,219.960007,227.5,219.509995,220.399994,220.399994,18478200,20
7/18/2016,219.639999,229.800003,218.300003,222.270004,222.270004,16104100,19
7/25/2016,222.270004,235.279999,221.369995,234.789993,234.789993,16295800,19
8/1/2016,235.5,236.630005,221.399994,230.029999,230.029999,19166500,19
8/8/2016,228,231.539993,223.410004,225.610001,225.610001,10499000,16
8/15/2016,226.020004,229.5,222.289993,225,225,9462500,15
8/22/2016,224.169998,228.490005,218.820007,219.990005,219.990005,13422100,20
8/29/2016,220.149994,220.399994,196.199997,197.779999,197.779999,23623000,18
9/5/2016,199.020004,206.5,193.699997,194.470001,194.470001,15158500,16
9/12/2016,195,205.699997,193.449997,205.399994,205.399994,15744100,17
9/19/2016,207,210.179993,201.559998,207.449997,207.449997,12629100,17
9/26/2016,206.5,211,199.550003,204.029999,204.029999,13169300,18
10/3/2016,212.300003,215.669998,195.800003,196.610001,196.610001,19615300,17
10/10/2016,201.350006,204.139999,196.300003,196.509995,196.509995,14366700,16
10/17/2016,197.050003,206.660004,192,200.089996,200.089996,25230600,24
10/24/2016,201,213.699997,199.830002,199.970001,199.970001,28203200,21
10/31/2016,202.490005,202.490005,185.960007,190.559998,190.559998,23804700,23
11/7/2016,193.589996,197.490005,180.419998,188.559998,188.559998,26033400,18
11/14/2016,188,193,178.190002,185.020004,185.020004,23972000,19
11/21/2016,185.039993,197.240005,183.710007,196.649994,196.649994,17215800,19
11/28/2016,195.479996,199.350006,180,181.470001,181.470001,21684300,17
12/5/2016,182.509995,193.839996,182.509995,192.179993,192.179993,18842300,16
12/12/2016,192.800003,203,191.179993,202.490005,202.490005,20413100,17
12/19/2016,202.490005,213.449997,199.839996,213.339996,213.339996,21158800,17
12/26/2016,214.880005,223.800003,211.679993,213.690002,213.690002,18376700,20
1/2/2017,214.860001,230.309998,210.960007,229.009995,229.009995,28576400,19
1/9/2017,228.970001,237.850006,225.580002,237.75,237.75,21151000,17
1/16/2017,236.699997,248.679993,234.369995,244.729996,244.729996,20317500,17
1/23/2017,245.850006,258.459991,245.5,252.949997,252.949997,22689400,17
1/30/2017,252.529999,255.889999,247.100006,251.330002,251.330002,16562500,17
2/6/2017,251,271.179993,250.630005,269.230011,269.230011,23180200,20
2/13/2017,270.73999,287.390015,264.149994,272.230011,272.230011,32641300,19
2/20/2017,275.450012,283.450012,250.199997,257,257,37518500,21
2/27/2017,248.169998,254.850006,242.009995,251.570007,251.570007,28619600,19
3/6/2017,247.910004,253.889999,243,243.690002,243.690002,17485800,19
3/13/2017,244.820007,265.75,242.779999,261.5,261.5,29581500,19
3/20/2017,260.600006,264.799988,250.240005,263.160004,263.160004,23549700,19
3/27/2017,260.600006,282,259.75,278.299988,278.299988,25337600,21
4/3/2017,286.899994,304.880005,284.579987,302.540009,302.540009,42004300,25
4/10/2017,309.149994,313.730011,295.299988,304,304,28724400,27
4/17/2017,302.700012,309.149994,297.899994,305.600006,305.600006,21731600,23
4/24/2017,309.220001,314.799988,305.859985,314.070007,314.070007,24448200,22
5/1/2017,314.880005,327.660004,290.76001,308.350006,308.350006,43675100,24
5/8/2017,310.899994,327,305.820007,324.809998,324.809998,31300000,27
5/15/2017,318.380005,320.200012,305.309998,310.829987,310.829987,28827800,23
5/22/2017,312.799988,325.48999,303.480011,325.140015,325.140015,26497100,21
5/29/2017,326,344.880005,325.76001,339.850006,339.850006,30944500,23
6/5/2017,338.5,376.869995,334.209991,357.320007,357.320007,53540400,24
6/12/2017,357.98999,384.25,350.619995,371.399994,371.399994,52301500,23
6/19/2017,375,386.98999,367.799988,383.450012,383.450012,32886800,23
6/26/2017,386.690002,386.950012,354.100006,361.609985,361.609985,33972500,23
7/3/2017,370.23999,371.350006,306.299988,313.220001,313.220001,56853500,42
7/10/2017,312.899994,333.100006,303.130005,327.779999,327.779999,49946100,33
7/17/2017,325.540009,331.649994,313.450012,328.399994,328.399994,32675400,27
7/24/2017,330.23999,347.5,326.290009,335.070007,335.070007,33629900,40
7/31/2017,335.5,357.269989,311.220001,356.910004,356.910004,52733600,46
8/7/2017,357.350006,370,352.75,357.869995,357.869995,32125100,30
8/14/2017,364.630005,367.660004,345.799988,347.459991,347.459991,21437500,25
8/21/2017,345.820007,356.660004,331.850006,348.049988,348.049988,23840600,23
8/28/2017,347.279999,358.440002,338.75,355.399994,355.399994,18372900,23
9/4/2017,353.799988,355.48999,341.559998,343.399994,343.399994,15429200,22
9/11/2017,351.350006,380,350,379.809998,379.809998,30448200,25
9/18/2017,380.25,389.609985,350.880005,351.089996,351.089996,31336600,24
9/25/2017,353.149994,357.470001,335.399994,341.100006,341.100006,31249200,24
10/2/2017,342.519989,360.100006,331.279999,356.880005,356.880005,32073100,24
10/9/2017,349.649994,359.779999,342.670013,355.570007,355.570007,26600500,24
10/16/2017,353.76001,363,344.339996,345.100006,345.100006,23600100,24
10/23/2017,349.880005,349.950012,316.660004,320.869995,320.869995,30836300,24
10/30/2017,319.179993,332.609985,292.630005,306.089996,306.089996,47069400,25
11/6/2017,307,308.359985,296.299988,302.98999,302.98999,26578100,22
11/13/2017,300.130005,326.670013,299.109985,315.049988,315.049988,38796900,56
11/20/2017,313.790009,318.230011,304.75,315.549988,315.549988,23670700,47
11/27/2017,313.25,320,301.230011,306.529999,306.529999,26917300,29
12/4/2017,306.5,318.630005,300,315.130005,315.130005,25926000,26
12/11/2017,314.630005,347.440002,313.75,343.450012,343.450012,35625800,25
12/18/2017,344.899994,346.730011,324.820007,325.200012,325.200012,26856000,27
12/25/2017,323.829987,323.940002,309.540009,311.350006,311.350006,17184000,29
1/1/2018,312,325.25,305.679993,316.579987,316.579987,23411200,26
1/8/2018,316,344.809998,315.5,336.220001,336.220001,32786500,25
1/15/2018,337.540009,352.299988,334.799988,350.019989,350.019989,24132100,25
1/22/2018,349.399994,360.5,335.709991,342.850006,342.850006,28243000,27
1/29/2018,339.850006,359.660004,338.279999,343.75,343.75,23581400,27
2/5/2018,337.970001,348.619995,294.76001,310.420013,310.420013,39770000,56
2/12/2018,316.130005,343.119995,306.25,335.48999,335.48999,26294200,32
2/19/2018,334.470001,354.98999,331.5,352.049988,352.049988,20016200,27
2/26/2018,353.5,359.98999,322.970001,335.119995,335.119995,27185500,24
3/5/2018,332.390015,337.75,321.73999,327.170013,327.170013,22189800,24
3/12/2018,328.609985,347.209991,319.070007,321.350006,321.350006,34879300,24
3/19/2018,316.5,322.440002,300.450012,301.540009,301.540009,29801700,24
3/26/2018,307.339996,307.589996,248.210007,266.130005,266.130005,58419300,36
4/2/2018,256.26001,309.279999,244.589996,299.299988,299.299988,87496500,34
4/9/2018,300.369995,309.5,289.209991,300.339996,300.339996,43658500,27
4/16/2018,299,301.01001,282.51001,290.23999,290.23999,31614700,27
4/23/2018,291.290009,294.470001,276.5,294.079987,294.079987,23312900,25
4/30/2018,293.609985,306.850006,275.230011,294.089996,294.089996,43745700,31
5/7/2018,297.5,312.98999,295.170013,301.059998,301.059998,30666800,31
5/14/2018,303.320007,304.940002,274,276.820007,276.820007,34152500,29
5/21/2018,281.329987,291.48999,273.420013,278.850006,278.850006,32149600,29
5/28/2018,278.51001,295.01001,276.149994,291.820007,291.820007,24471900,26
6/4/2018,294.339996,330,286.73999,317.660004,317.660004,52080300,26
6/11/2018,322.51001,364.670013,322.5,358.170013,358.170013,66830000,28
6/18/2018,355.399994,373.730011,332,333.630005,333.630005,51452000,28
6/25/2018,330.119995,357.019989,325.799988,342.950012,342.950012,37607900,29
7/2/2018,360.070007,364.779999,296.220001,308.899994,308.899994,57384300,31
7/9/2018,311.98999,327.679993,308,318.869995,318.869995,33543400,31
7/16/2018,311.709991,325.5,306.25,313.579987,313.579987,31516600,30
7/23/2018,301.839996,310.700012,292.549988,297.179993,297.179993,37992900,31
7/30/2018,295.899994,355,286.130005,348.170013,348.170013,58891900,37
8/6/2018,345.459991,387.459991,339.149994,355.48999,355.48999,92667000,44
8/13/2018,361.130005,363.190002,303.529999,305.5,305.5,51560500,35
8/20/2018,291.700012,327.320007,288.200012,322.820007,322.820007,45270400,35
8/27/2018,318,322.440002,297.720001,301.660004,301.660004,40767600,30
9/3/2018,296.940002,298.190002,252.25,263.23999,263.23999,46044000,39
9/10/2018,273.26001,297.329987,271,295.200012,295.200012,46574800,38
9/17/2018,290.040009,305.980011,275.5,299.100006,299.100006,44129900,33
9/24/2018,298.480011,314.959991,260.559998,264.769989,264.769989,59326700,39
10/1/2018,305.769989,316.839996,260,261.950012,261.950012,69274800,43
10/8/2018,264.519989,267.76001,247.770004,258.779999,258.779999,53717700,35
10/15/2018,259.059998,282.700012,253.5,260,260,39178600,34
10/22/2018,260.679993,339.899994,252.589996,330.899994,330.899994,92952600,40
10/29/2018,337.470001,349.200012,322.26001,346.410004,346.410004,47045100,32
11/5/2018,340.5,357.579987,330.140015,350.51001,350.51001,34157900,28
11/12/2018,348.369995,355.700012,330.339996,354.309998,354.309998,29262300,29
11/19/2018,356.339996,366.75,325.549988,325.829987,325.829987,26603000,28
11/26/2018,325,351.600006,325,350.480011,350.480011,27181700,28
