"","pub_date","score"
"111","2018-10-31T13:07:59+0000","9.317343"
"112","2018-10-31T12:50:45+0000","8.186928"
"113","2018-10-31T12:22:40+0000","13.302596"
"114","2018-10-31T10:24:20+0000","94.757385"
"115","2018-10-31T10:02:07+0000","24.315937"
"116","2018-10-31T10:00:05+0000","8.696194"
"117","2018-10-31T10:00:04+0000","8.188128"
"118","2018-10-31T09:45:04+0000","12.126713"
"119","2018-10-31T09:45:04+0000","8.184688"
"120","2018-10-31T09:36:35+0000","9.615369"
"121","2018-10-27T15:15:07+0000","16.994299"
"122","2018-10-27T15:00:05+0000","6.6386604"
"123","2018-10-27T14:59:25+0000","4.3638425"
"124","2018-10-27T14:22:57+0000","7.7228503"
"125","2018-10-27T12:00:04+0000","8.69682"
"126","2018-10-27T09:00:06+0000","6.6260233"
"127","2018-10-27T09:00:04+0000","8.673782"
"128","2018-10-27T07:30:11+0000","9.986046"
"129","2018-10-27T02:54:48+0000","88.40736"
"130","2018-10-27T01:33:07+0000","8.138458"
"131","2018-10-23T23:10:55+0000","7.3299394"
"132","2018-10-23T23:00:04+0000","8.138458"
"133","2018-10-23T23:00:04+0000","8.6435585"
"134","2018-10-23T21:40:44+0000","6.635694"
"135","2018-10-23T20:04:33+0000","13.960497"
"136","2018-10-23T20:00:03+0000","13.938162"
"137","2018-10-23T19:35:32+0000","8.186427"
"138","2018-10-23T19:05:10+0000","11.497964"
"139","2018-10-23T17:23:23+0000","9.269554"
"140","2018-10-23T16:27:28+0000","5.3578005"
"141","2018-10-20T00:18:22+0000","6.9692006"
"142","2018-10-19T23:37:49+0000","104.716385"
"143","2018-10-19T23:10:04+0000","10.232333"
"144","2018-10-19T23:00:04+0000","99.102486"
"145","2018-10-19T22:44:03+0000","6.626872"
"146","2018-10-19T20:43:38+0000","9.245822"
"147","2018-10-19T20:11:02+0000","32.715786"
"148","2018-10-19T19:19:43+0000","11.5695305"
"149","2018-10-19T19:17:04+0000","13.831561"
"150","2018-10-19T19:15:04+0000","5.8097425"
"151","2018-10-16T10:00:04+0000","4.9853225"
"152","2018-10-16T10:00:03+0000","8.189516"
"153","2018-10-16T10:00:03+0000","8.696497"
"154","2018-10-16T09:45:03+0000","4.646786"
"155","2018-10-16T09:36:35+0000","9.583493"
"156","2018-10-16T08:00:01+0000","4.6516085"
"157","2018-10-16T06:34:59+0000","8.189516"
"158","2018-10-16T06:30:09+0000","6.634237"
"159","2018-10-16T04:24:02+0000","12.322257"
"160","2018-10-16T00:54:00+0000","7.332361"
"161","2018-10-12T00:50:04+0000","8.685581"
"162","2018-10-12T00:47:54+0000","34.295418"
"163","2018-10-12T00:02:46+0000","7.7238913"
"164","2018-10-11T23:49:25+0000","7.727115"
"165","2018-10-11T23:27:46+0000","9.26763"
"166","2018-10-11T23:10:20+0000","8.174989"
"167","2018-10-11T23:00:03+0000","8.139546"
"168","2018-10-11T22:52:57+0000","5.810231"
"169","2018-10-11T22:39:35+0000","6.3356576"
"170","2018-10-11T22:19:16+0000","7.287804"
"171","2018-10-08T19:21:20+0000","9.986803"
"172","2018-10-08T17:42:46+0000","7.736153"
"173","2018-10-08T17:23:16+0000","6.052919"
"174","2018-10-08T17:21:05+0000","9.917696"
"175","2018-10-08T17:10:02+0000","6.3369765"
"176","2018-10-08T17:09:14+0000","8.965444"
"177","2018-10-08T16:03:29+0000","9.322025"
"178","2018-10-08T15:42:41+0000","9.925302"
"179","2018-10-08T14:30:00+0000","15.55256"
"180","2018-10-08T13:00:01+0000","95.989044"
"181","2018-10-04T09:00:10+0000","6.636503"
"182","2018-10-04T09:00:09+0000","7.728657"
"183","2018-10-04T08:00:01+0000","9.271481"
"184","2018-10-04T05:59:08+0000","6.062842"
"185","2018-10-04T05:00:04+0000","7.7335014"
"186","2018-10-04T01:36:49+0000","15.146022"
"187","2018-10-04T00:04:53+0000","8.189664"
"1","2018-10-03T23:07:51+0000","9.216737"
"2","2018-10-03T22:49:51+0000","8.178114"
"3","2018-10-03T22:48:51+0000","6.9684415"
"4","2018-10-03T22:46:30+0000","7.7375355"
"5","2018-10-03T22:37:39+0000","11.546908"
"6","2018-10-03T22:13:29+0000","8.673784"
"7","2018-10-03T20:54:41+0000","14.877106"
"8","2018-10-03T20:27:46+0000","6.638504"
"9","2018-10-03T20:25:25+0000","8.697469"
"10","2018-10-03T19:47:16+0000","5.80278"
"11","2018-09-30T14:30:01+0000","9.267623"
"12","2018-09-30T11:59:26+0000","4.3368516"
"13","2018-09-30T10:10:46+0000","10.354091"
"14","2018-09-30T05:00:07+0000","10.29148"
"15","2018-09-29T22:30:11+0000","6.9582615"
"16","2018-09-29T20:27:42+0000","8.696497"
"17","2018-09-29T20:15:43+0000","7.736971"
"18","2018-09-29T19:22:01+0000","5.352004"
"19","2018-09-29T19:11:38+0000","3.8564792"
"20","2018-09-29T18:51:39+0000","9.924849"
"21","2018-09-26T09:45:04+0000","9.322847"
"22","2018-09-26T09:00:06+0000","4.654235"
"23","2018-09-26T09:00:04+0000","3.585269"
"24","2018-09-26T08:00:00+0000","9.271231"
"25","2018-09-26T07:28:15+0000","8.644386"
"26","2018-09-26T04:18:54+0000","6.0263395"
"27","2018-09-26T00:59:16+0000","11.80716"
"28","2018-09-26T00:46:05+0000","6.9252157"
"29","2018-09-26T00:14:01+0000","8.681869"
"30","2018-09-26T00:04:19+0000","77.7705"
"31","2018-09-22T00:55:36+0000","12.115829"
"32","2018-09-22T00:51:59+0000","7.3326335"
"33","2018-09-21T23:36:02+0000","7.689887"
"34","2018-09-21T22:12:30+0000","11.563588"
"35","2018-09-21T20:02:42+0000","6.9560547"
"36","2018-09-21T19:35:52+0000","42.728546"
"37","2018-09-21T19:28:13+0000","15.805823"
"38","2018-09-21T17:30:03+0000","6.6288857"
"39","2018-09-21T16:14:33+0000","9.258744"
"40","2018-09-21T16:05:12+0000","9.246142"
"41","2018-09-19T21:39:15+0000","9.98603"
"42","2018-09-19T21:13:52+0000","14.577851"
"43","2018-09-19T20:48:13+0000","16.823614"
"44","2018-09-19T20:34:31+0000","6.5972075"
"45","2018-09-19T19:01:37+0000","8.697723"
"46","2018-09-19T19:00:02+0000","7.689887"
"47","2018-09-19T18:07:58+0000","9.322847"
"48","2018-09-19T18:00:04+0000","9.590431"
"49","2018-09-19T17:56:30+0000","106.76581"
"50","2018-09-19T17:00:04+0000","7.726156"
"51","2018-09-16T02:39:18+0000","5.3333554"
"52","2018-09-15T18:34:23+0000","6.3311872"
"53","2018-09-15T18:30:04+0000","5.357803"
"54","2018-09-15T18:30:04+0000","8.680831"
"55","2018-09-15T18:30:04+0000","6.33651"
"56","2018-09-15T18:30:03+0000","6.6370783"
"57","2018-09-15T18:30:02+0000","7.28672"
"58","2018-09-15T18:26:41+0000","7.7286158"
"59","2018-09-15T18:10:18+0000","13.963383"
"60","2018-09-15T16:00:00+0000","6.634231"
"61","2018-09-11T18:45:02+0000","29.080996"
"62","2018-09-11T17:09:44+0000","9.868392"
"63","2018-09-11T16:47:06+0000","11.077498"
"64","2018-09-11T16:27:31+0000","5.795798"
"65","2018-09-11T16:22:09+0000","6.665384"
"66","2018-09-11T16:20:20+0000","7.32445"
"67","2018-09-11T16:18:22+0000","10.292522"
"68","2018-09-11T16:08:46+0000","7.7150044"
"69","2018-09-11T15:27:27+0000","5.366401"
"70","2018-09-11T15:21:08+0000","7.32445"
"71","2018-09-07T18:14:18+0000","9.902497"
"72","2018-09-07T18:07:04+0000","8.673784"
"73","2018-09-07T18:01:44+0000","10.683003"
"74","2018-09-07T17:50:29+0000","11.536777"
"75","2018-09-07T17:27:38+0000","11.564709"
"76","2018-09-07T16:14:19+0000","8.951461"
"77","2018-09-07T15:52:07+0000","5.3606677"
"78","2018-09-07T15:48:13+0000","10.315773"
"79","2018-09-07T15:30:42+0000","8.697364"
"80","2018-09-07T15:00:04+0000","8.139554"
"81","2018-09-04T17:23:00+0000","6.629535"
"82","2018-09-04T17:03:16+0000","6.0646405"
"83","2018-09-04T16:12:39+0000","4.9774227"
"84","2018-09-04T16:11:18+0000","8.971934"
"85","2018-09-04T15:53:28+0000","10.34107"
"86","2018-09-04T15:42:52+0000","12.35304"
"87","2018-09-04T15:34:41+0000","15.15625"
"88","2018-09-04T15:22:09+0000","14.178509"
"89","2018-09-04T15:21:12+0000","15.162539"
"90","2018-09-04T15:17:55+0000","14.939598"
"91","2018-08-30T16:00:01+0000","16.705044"
"92","2018-08-30T16:00:00+0000","14.573539"
"93","2018-08-30T15:13:01+0000","11.632043"
"94","2018-08-30T14:45:03+0000","7.7150044"
"95","2018-08-30T14:45:03+0000","8.188851"
"96","2018-08-30T14:00:04+0000","6.052922"
"97","2018-08-30T12:14:14+0000","13.621604"
"98","2018-08-30T10:00:08+0000","4.3368516"
"99","2018-08-30T10:00:06+0000","5.809725"
"100","2018-08-30T10:00:06+0000","8.189467"
"101","2018-08-27T09:00:05+0000","8.186432"
"102","2018-08-27T09:00:04+0000","11.536777"
"103","2018-08-27T09:00:00+0000","5.813967"
"104","2018-08-27T08:48:10+0000","13.128207"
"105","2018-08-27T08:00:00+0000","7.3228626"
"106","2018-08-27T06:30:09+0000","3.4902236"
"107","2018-08-27T00:49:23+0000","7.3200426"
"108","2018-08-27T00:12:44+0000","8.692553"
"109","2018-08-26T23:00:04+0000","16.848295"
"110","2018-08-26T22:54:35+0000","8.175061"
"111","2018-08-22T12:13:40+0000","9.5638"
"112","2018-08-22T12:13:36+0000","5.3528476"
"113","2018-08-22T10:21:21+0000","12.353872"
"114","2018-08-22T10:00:05+0000","6.320879"
"115","2018-08-22T10:00:04+0000","8.186934"
"116","2018-08-22T09:45:03+0000","8.139554"
"117","2018-08-22T09:32:38+0000","9.641898"
"118","2018-08-22T09:00:13+0000","8.680831"
"119","2018-08-22T09:00:03+0000","6.949244"
"120","2018-08-22T08:00:00+0000","8.693247"
"121","2018-08-18T15:01:03+0000","6.3265214"
"122","2018-08-18T15:00:04+0000","7.32888"
"123","2018-08-18T15:00:04+0000","11.576237"
"124","2018-08-18T14:43:54+0000","7.3244786"
"125","2018-08-18T13:57:23+0000","10.292522"
"126","2018-08-18T09:00:07+0000","8.693247"
"127","2018-08-18T07:20:51+0000","16.644363"
"128","2018-08-18T07:00:04+0000","6.6260266"
"129","2018-08-18T01:11:28+0000","8.687388"
"130","2018-08-18T01:05:26+0000","7.737966"
"131","2018-08-14T18:18:18+0000","7.72373"
"132","2018-08-14T17:59:42+0000","7.7585907"
"133","2018-08-14T17:33:29+0000","6.596441"
"134","2018-08-14T16:17:48+0000","5.8025928"
"135","2018-08-14T15:00:04+0000","7.7374244"
"136","2018-08-14T13:00:00+0000","8.697723"
"137","2018-08-14T12:35:23+0000","9.271938"
"138","2018-08-14T11:38:09+0000","5.360163"
"139","2018-08-14T10:00:10+0000","7.3327703"
"140","2018-08-14T10:00:09+0000","8.1773815"
"141","2018-08-09T17:00:14+0000","6.063717"
"142","2018-08-09T16:00:01+0000","8.1773815"
"143","2018-08-09T15:03:38+0000","6.9252157"
"144","2018-08-09T13:11:14+0000","9.258775"
"145","2018-08-09T12:03:23+0000","10.655691"
"146","2018-08-09T10:06:23+0000","4.95453"
"147","2018-08-09T10:00:04+0000","6.6351066"
"148","2018-08-09T09:45:05+0000","8.185682"
"149","2018-08-09T09:44:02+0000","9.643572"
"150","2018-08-09T09:29:57+0000","8.185682"
"151","2018-08-05T09:00:07+0000","8.701252"
"152","2018-08-05T04:05:00+0000","13.846915"
"153","2018-08-04T22:00:01+0000","6.064729"
"154","2018-08-04T18:39:39+0000","8.696197"
"155","2018-08-04T18:30:05+0000","5.809725"
"156","2018-08-04T18:30:03+0000","6.955299"
"157","2018-08-04T18:30:03+0000","6.968518"
"158","2018-08-04T18:30:03+0000","6.596441"
"159","2018-08-04T17:39:12+0000","3.493606"
"160","2018-08-04T16:00:01+0000","5.361747"
"161","2018-08-01T13:04:45+0000","7.3327007"
"162","2018-08-01T12:30:33+0000","15.514627"
"163","2018-08-01T10:32:44+0000","86.13185"
"164","2018-08-01T10:10:14+0000","6.966326"
"165","2018-08-01T10:00:05+0000","7.733457"
"166","2018-08-01T10:00:04+0000","11.179221"
"167","2018-08-01T10:00:03+0000","6.9583197"
"168","2018-08-01T09:45:03+0000","8.1773815"
"169","2018-08-01T09:45:03+0000","7.726186"
"170","2018-08-01T09:26:36+0000","71.49208"
"171","2018-07-27T13:19:50+0000","10.751822"
"172","2018-07-27T13:00:09+0000","5.352004"
"173","2018-07-27T13:00:04+0000","11.161227"
"174","2018-07-27T12:17:48+0000","14.691792"
"175","2018-07-27T11:51:50+0000","15.096853"
"176","2018-07-27T10:52:35+0000","15.598056"
"177","2018-07-27T10:00:03+0000","5.367432"
"178","2018-07-27T09:58:48+0000","4.3574705"
"179","2018-07-27T09:45:04+0000","8.165664"
"180","2018-07-27T09:28:11+0000","6.0638547"
"1","2018-07-23T22:45:04+0000","7.7150044"
"2","2018-07-23T21:21:11+0000","6.6380444"
"3","2018-07-23T21:11:02+0000","8.186432"
"4","2018-07-23T17:10:20+0000","4.6249013"
"5","2018-07-23T15:47:55+0000","6.955299"
"6","2018-07-23T15:16:47+0000","11.0962925"
"7","2018-07-23T15:10:03+0000","14.960886"
"8","2018-07-23T15:10:03+0000","13.944243"
"9","2018-07-23T15:05:04+0000","15.162539"
"10","2018-07-23T15:05:04+0000","15.353572"
"11","2018-07-20T09:48:00+0000","7.3245106"
"12","2018-07-20T09:44:34+0000","64.4501"
"13","2018-07-20T09:23:31+0000","6.3341727"
"14","2018-07-20T09:00:10+0000","9.32207"
"15","2018-07-20T08:00:05+0000","9.58458"
