"","pub_date","score"
"118","2014-02-19T15:49:10Z",139.01338
"119","2014-02-19T08:11:58Z",10.103648
"120","2014-02-18T07:43:04Z",28.982763
"121","2013-12-11T07:59:25Z",8.4258995
"122","2013-12-10T19:18:10Z",19.661348
"123","2013-12-10T07:19:58Z",19.6776
"124","2013-12-09T16:46:33Z",30.804436
"125","2013-12-09T11:43:08Z",120.72984
"126","2013-12-06T22:45:20+0000",41.55793
"127","2013-12-08T00:00:00Z",15.935085
"128","2013-12-06T15:17:00Z",23.020514
"129","2013-12-06T08:12:59Z",120.83954
"130","2013-12-06T08:00:39Z",44.21527
